Ia,Ib,Ic,RPM,Classe
185,-583,396,1759,6
198,-578,377,1759,6
210,-569,356,1759,6
223,-556,330,1759,6
239,-540,298,1759,6
259,-525,262,1759,6
279,-508,225,1759,6
300,-492,188,1759,6
322,-473,147,1759,6
345,-451,102,1759,6
369,-431,56,1759,6
392,-410,13,1759,6
408,-389,-25,1759,6
421,-369,-58,1759,6
431,-348,-90,1759,6
443,-328,-122,1759,6
454,-310,-150,1759,6
458,-295,-170,1759,6
458,-280,-185,1759,6
454,-264,-197,1759,6
451,-249,-210,1759,6
450,-234,-225,1759,6
448,-217,-239,1759,6
443,-200,-251,1759,6
435,-182,-262,1759,6
428,-163,-274,1759,6
422,-140,-291,1759,6
418,-116,-311,1759,6
414,-93,-330,1759,6
408,-70,-348,1759,6
401,-43,-367,1759,6
392,-13,-389,1759,6
383,17,-411,1759,6
373,44,-428,1759,6
363,66,-440,1759,6
354,83,-448,1759,6
343,102,-457,1759,6
331,123,-467,1759,6
319,140,-472,1759,6
307,153,-473,1759,6
295,163,-471,1759,6
283,172,-468,1759,6
270,185,-469,1759,6
255,201,-470,1759,6
238,217,-469,1759,6
221,233,-468,1759,6
202,249,-465,1759,6
181,269,-465,1759,6
157,296,-468,1759,6
132,325,-471,1759,6
106,354,-475,1759,6
79,382,-477,1759,6
49,411,-476,1759,6
17,441,-475,1759,6
-15,470,-472,1759,6
-44,494,-468,1759,6
-66,513,-464,1759,6
-86,528,-459,1759,6
-109,544,-453,1759,6
-130,557,-446,1759,6
-146,566,-438,1759,6
-159,570,-429,1759,6
-168,570,-420,1759,6
-179,568,-407,1759,6
-193,567,-392,1759,6
-207,562,-373,1759,6
-221,553,-350,1759,6
-235,540,-324,1759,6
-248,525,-294,1759,6
-267,509,-259,1759,6
-291,493,-219,1759,6
-313,475,-179,1759,6
-334,457,-139,1759,6
-356,436,-97,1759,6
-379,414,-51,1759,6
-403,394,-7,1759,6
-423,373,34,1759,6
-437,353,69,1759,6
-446,333,98,1759,6
-455,313,128,1759,6
-465,295,156,1759,6
-472,279,180,1759,6
-474,264,197,1759,6
-471,249,209,1759,6
-466,233,219,1759,6
-462,216,232,1759,6
-460,199,247,1759,6
-456,181,262,1759,6
-450,163,274,1759,6
-443,145,286,1759,6
-435,122,300,1759,6
-429,97,320,1759,6
-423,71,341,1759,6
-417,46,360,1759,6
-411,22,379,1759,6
-402,-5,397,1759,6
-392,-36,418,1759,6
-382,-65,437,1759,6
-370,-89,450,1759,6
-360,-108,459,1759,6
-349,-124,464,1759,6
-337,-143,471,1759,6
-325,-161,478,1759,6
-313,-176,480,1759,6
-301,-187,479,1759,6
-287,-196,475,1759,6
-274,-206,472,1759,6
-258,-221,472,1759,6
-241,-238,472,1759,6
-223,-254,471,1759,6
-204,-272,470,1759,6
-185,-291,469,1759,6
-161,-315,469,1759,6
-134,-345,473,1759,6
-105,-375,475,1759,6
-78,-404,476,1759,6
-50,-431,476,1759,6
-19,-459,473,1759,6
14,-488,470,1759,6
44,-514,466,1759,6
70,-535,460,1759,6
90,-550,455,1759,6
109,-561,448,1759,6
130,-573,439,1759,6
148,-583,431,1759,6
162,-588,423,1759,6
173,-589,413,1759,6
182,-586,401,1759,6
193,-581,385,1759,6
207,-575,365,1759,6
222,-567,341,1759,6
236,-555,316,1759,6
250,-541,287,1759,6
266,-523,253,1759,6
288,-505,213,1759,6
312,-487,170,1759,6
335,-468,129,1759,6
355,-449,88,1759,6
375,-426,46,1759,6
396,-403,1,1759,6
417,-382,-40,1759,6
433,-361,-78,1759,6
443,-342,-108,1759,6
448,-322,-133,1759,6
454,-303,-159,1759,6
460,-286,-182,1759,6
464,-271,-201,1759,6
464,-258,-214,1759,6
458,-243,-223,1759,6
451,-227,-233,1759,6
446,-209,-246,1759,6
442,-190,-260,1759,6
437,-172,-274,1759,6
431,-155,-286,1759,6
424,-136,-298,1759,6
417,-112,-314,1759,6
411,-85,-336,1759,6
405,-58,-357,1759,6
399,-34,-375,1759,6
391,-10,-392,1759,6
382,17,-410,1759,6
371,46,-428,1759,6
361,72,-444,1759,6
349,93,-454,1759,6
339,109,-460,1759,6
328,122,-463,1759,6
316,139,-467,1759,6
304,154,-471,1759,6
292,167,-473,1759,6
280,178,-471,1759,6
267,187,-467,1759,6
252,198,-464,1759,6
236,214,-464,1759,6
219,231,-464,1759,6
200,249,-464,1759,6
181,270,-465,1759,6
159,292,-466,1759,6
134,320,-469,1759,6
106,351,-472,1759,6
77,381,-474,1759,6
49,410,-475,1759,6
22,436,-474,1759,6
-8,463,-472,1759,6
-38,489,-469,1759,6
-65,512,-465,1759,6
-87,530,-460,1759,6
-104,541,-455,1759,6
-120,550,-448,1759,6
-138,561,-441,1759,6
-154,568,-432,1759,6
-166,571,-423,1759,6
-177,571,-412,1759,6
-186,566,-398,1759,6
-199,559,-378,1759,6
-215,551,-354,1759,6
-231,540,-327,1759,6
-246,527,-299,1759,6
-262,512,-267,1759,6
-283,495,-230,1759,6
-308,478,-187,1759,6
-332,459,-144,1759,6
-355,440,-101,1759,6
-376,421,-61,1759,6
-396,400,-20,1759,6
-417,379,22,1759,6
-436,360,61,1759,6
-450,341,94,1759,6
-458,323,120,1759,6
-462,305,143,1759,6
-467,287,166,1759,6
-473,272,187,1759,6
-476,258,204,1759,6
-473,243,216,1759,6
-467,227,227,1759,6
-461,209,239,1759,6
-457,190,254,1759,6
-454,171,270,1759,6
-449,151,286,1759,6
-444,131,300,1759,6
-437,109,316,1759,6
-431,83,337,1759,6
-425,54,360,1759,6
-418,25,382,1759,6
-412,-1,402,1759,6
-404,-25,419,1759,6
-393,-53,436,1759,6
-383,-80,454,1759,6
-371,-104,466,1759,6
-360,-123,474,1759,6
-349,-137,477,1759,6
-337,-150,479,1759,6
-324,-167,482,1759,6
-312,-181,485,1759,6
-299,-194,485,1759,6
-285,-205,482,1759,6
-269,-216,478,1759,6
-252,-230,474,1759,6
-233,-249,474,1759,6
-214,-269,476,1759,6
-194,-290,477,1759,6
-171,-313,478,1759,6
-147,-338,480,1759,6
-119,-369,482,1759,6
-87,-402,484,1759,6
-57,-432,484,1759,6
-28,-459,483,1759,6
0,-484,480,1759,6
30,-509,475,1759,6
57,-532,471,1759,6
83,-551,465,1759,6
102,-565,459,1759,6
116,-572,453,1759,6
131,-579,444,1759,6
148,-586,435,1759,6
162,-589,425,1759,6
173,-589,413,1759,6
184,-585,399,1759,6
194,-576,380,1759,6
208,-566,356,1759,6
224,-555,328,1759,6
241,-542,298,1759,6
259,-527,265,1759,6
277,-509,229,1759,6
298,-490,188,1759,6
324,-471,142,1759,6
349,-451,97,1759,6
369,-430,56,1759,6
387,-409,17,1759,6
405,-387,-23,1759,6
422,-366,-62,1759,6
437,-347,-97,1759,6
447,-328,-126,1759,6
451,-311,-147,1759,6
452,-295,-165,1759,6
455,-279,-184,1759,6
458,-264,-201,1759,6
458,-251,-215,1759,6
454,-236,-225,1759,6
446,-219,-235,1759,6
438,-200,-246,1759,6
434,-180,-262,1759,6
430,-161,-278,1759,6
425,-141,-293,1759,6
420,-120,-309,1759,6
413,-97,-325,1759,6
406,-69,-347,1759,6
399,-39,-370,1759,6
391,-11,-391,1759,6
384,14,-408,1759,6
374,37,-422,1759,6
363,63,-437,1759,6
352,87,-451,1759,6
340,108,-460,1759,6
329,125,-466,1759,6
318,136,-466,1759,6
307,147,-467,1759,6
296,162,-471,1759,6
283,175,-472,1759,6
270,188,-471,1759,6
254,200,-468,1759,6
238,212,-464,1759,6
220,228,-463,1759,6
201,249,-465,1759,6
180,272,-467,1759,6
158,297,-469,1759,6
134,322,-471,1759,6
108,348,-472,1759,6
77,381,-473,1759,6
44,413,-474,1759,6
15,442,-473,1759,6
-12,466,-471,1759,6
-39,488,-467,1759,6
-66,511,-462,1759,6
-91,531,-457,1759,6
-113,546,-450,1759,6
-129,555,-444,1759,6
-141,560,-437,1759,6
-155,565,-428,1759,6
-170,570,-418,1759,6
-183,571,-406,1759,6
-194,568,-392,1759,6
-205,560,-373,1759,6
-217,549,-350,1759,6
-233,537,-322,1759,6
-251,524,-291,1759,6
-270,509,-257,1759,6
-289,494,-222,1759,6
-309,474,-183,1759,6
-332,454,-138,1759,6
-359,434,-91,1759,6
-383,414,-47,1759,6
-402,394,-8,1759,6
-418,372,30,1759,6
-433,350,68,1759,6
-448,330,103,1759,6
-460,311,134,1759,6
-467,294,159,1759,6
-468,278,176,1759,6
-467,261,192,1759,6
-469,246,209,1759,6
-469,231,225,1759,6
-467,217,237,1759,6
-461,200,247,1759,6
-453,182,258,1759,6
-446,162,271,1759,6
-441,141,288,1759,6
-436,119,305,1759,6
-431,97,322,1759,6
-425,75,338,1759,6
-416,49,356,1759,6
-408,18,380,1759,6
-400,-13,403,1759,6
-391,-40,421,1759,6
-382,-62,435,1759,6
-371,-84,446,1759,6
-359,-109,459,1759,6
-348,-130,469,1759,6
-336,-148,476,1759,6
-324,-162,478,1759,6
-312,-172,476,1759,6
-300,-183,475,1759,6
-287,-197,476,1759,6
-273,-211,476,1759,6
-258,-224,475,1759,6
-242,-237,471,1759,6
-223,-251,467,1759,6
-204,-271,468,1759,6
-182,-294,470,1759,6
-158,-319,471,1759,6
-134,-346,474,1759,6
-110,-372,476,1759,6
-80,-401,476,1759,6
-46,-434,476,1759,6
-13,-465,474,1759,6
15,-491,471,1759,6
40,-511,467,1759,6
67,-530,459,1759,6
93,-550,453,1759,6
115,-566,447,1759,6
134,-577,440,1759,6
147,-583,432,1759,6
158,-584,423,1759,6
171,-585,411,1759,6
185,-586,398,1759,6
197,-584,384,1759,6
208,-578,366,1759,6
219,-567,344,1759,6
233,-553,317,1759,6
250,-539,285,1759,6
270,-523,248,1759,6
291,-506,211,1759,6
310,-488,174,1759,6
330,-467,132,1759,6
355,-446,85,1759,6
380,-425,39,1759,6
400,-404,-2,1759,6
416,-383,-39,1759,6
428,-360,-74,1759,6
441,-338,-110,1759,6
452,-319,-140,1759,6
461,-302,-166,1759,6
464,-286,-185,1759,6
462,-271,-199,1759,6
459,-255,-212,1759,6
458,-239,-227,1759,6
456,-224,-240,1759,6
452,-209,-251,1759,6
444,-192,-261,1759,6
436,-173,-272,1759,6
430,-153,-286,1759,6
423,-130,-303,1759,6
418,-106,-321,1759,6
413,-85,-339,1759,6
407,-62,-355,1759,6
399,-35,-374,1759,6
390,-3,-398,1759,6
381,26,-418,1759,6
371,50,-433,1759,6
361,70,-443,1759,6
349,91,-452,1759,6
338,112,-462,1759,6
327,131,-470,1759,6
315,146,-473,1759,6
303,157,-473,1759,6
291,165,-470,1759,6
279,176,-468,1759,6
265,190,-469,1759,6
251,204,-469,1759,6
236,217,-467,1759,6
219,232,-465,1759,6
200,248,-462,1759,6
178,271,-463,1759,6
154,297,-466,1759,6
130,323,-468,1759,6
105,350,-471,1759,6
79,378,-473,1759,6
49,408,-473,1759,6
16,440,-473,1759,6
-15,468,-470,1759,6
-41,491,-467,1759,6
-63,508,-462,1759,6
-86,525,-456,1759,6
-109,542,-450,1759,6
-128,555,-445,1759,6
-144,564,-438,1759,6
-155,567,-430,1759,6
-165,567,-420,1759,6
-178,567,-407,1759,6
-191,566,-393,1759,6
-204,562,-376,1759,6
-217,553,-355,1759,6
-230,540,-329,1759,6
-245,525,-299,1759,6
-265,511,-263,1759,6
-287,495,-225,1759,6
-309,478,-186,1759,6
-330,459,-147,1759,6
-352,439,-104,1759,6
-378,420,-58,1759,6
-402,400,-14,1759,6
-420,379,25,1759,6
-379,-79,448,1753,6
-368,-103,462,1753,6
-356,-124,471,1753,6
-345,-139,474,1753,6
-333,-150,474,1753,6
-320,-165,477,1753,6
-309,-181,481,1753,6
-296,-194,482,1753,6
-282,-206,481,1753,6
-266,-219,478,1753,6
-249,-232,474,1753,6
-229,-250,473,1753,6
-210,-272,475,1753,6
-189,-294,477,1753,6
-167,-318,479,1753,6
-144,-344,482,1753,6
-116,-373,484,1753,6
-84,-407,486,1753,6
-52,-438,485,1753,6
-23,-466,484,1753,6
4,-491,482,1753,6
32,-513,477,1753,6
60,-536,472,1753,6
86,-556,467,1753,6
107,-570,460,1753,6
121,-577,453,1753,6
134,-581,444,1753,6
150,-586,433,1753,6
165,-590,423,1753,6
176,-591,412,1753,6
188,-587,397,1753,6
199,-580,378,1753,6
212,-568,353,1753,6
228,-555,324,1753,6
246,-542,292,1753,6
264,-527,259,1753,6
282,-511,225,1753,6
303,-492,185,1753,6
328,-473,140,1753,6
354,-453,94,1753,6
374,-431,51,1753,6
392,-410,13,1753,6
409,-389,-25,1753,6
424,-367,-63,1753,6
440,-348,-98,1753,6
451,-329,-129,1753,6
456,-311,-152,1753,6
455,-293,-168,1753,6
455,-276,-185,1753,6
457,-261,-203,1753,6
457,-248,-217,1753,6
454,-233,-229,1753,6
448,-216,-240,1753,6
440,-197,-251,1753,6
432,-176,-264,1753,6
428,-156,-280,1753,6
423,-135,-297,1753,6
419,-114,-314,1753,6
413,-93,-330,1753,6
406,-66,-350,1753,6
399,-35,-374,1753,6
390,-6,-395,1753,6
382,19,-412,1753,6
373,41,-425,1753,6
363,64,-438,1753,6
352,87,-451,1753,6
340,109,-462,1753,6
328,127,-468,1753,6
316,139,-468,1753,6
304,148,-466,1753,6
293,161,-467,1753,6
280,176,-469,1753,6
267,189,-469,1753,6
252,202,-467,1753,6
235,215,-465,1753,6
218,230,-462,1753,6
198,249,-462,1753,6
176,273,-464,1753,6
154,299,-467,1753,6
131,324,-470,1753,6
106,351,-472,1753,6
76,382,-474,1753,6
43,415,-474,1753,6
12,444,-472,1753,6
-15,469,-471,1753,6
-40,490,-468,1753,6
-65,510,-462,1753,6
-91,530,-457,1753,6
-113,546,-450,1753,6
-131,556,-443,1753,6
-142,561,-436,1753,6
-154,562,-427,1753,6
-169,566,-415,1753,6
-183,567,-403,1753,6
-194,565,-389,1753,6
-206,560,-371,1753,6
-219,549,-348,1753,6
-233,535,-320,1753,6
-250,520,-288,1753,6
-270,506,-254,1753,6
-290,491,-218,1753,6
-310,474,-181,1753,6
-332,454,-138,1753,6
-359,433,-91,1753,6
-383,413,-46,1753,6
-401,392,-6,1753,6
-417,371,30,1753,6
-430,350,65,1753,6
-444,329,100,1753,6
-458,311,132,1753,6
-466,294,159,1753,6
-467,277,176,1753,6
-464,260,190,1753,6
-463,244,205,1753,6
-464,229,221,1753,6
-462,214,235,1753,6
-458,199,246,1753,6
-452,181,258,1753,6
-445,162,270,1753,6
-437,140,285,1753,6
-432,116,304,1753,6
-428,93,322,1753,6
-423,72,339,1753,6
-417,49,357,1753,6
-409,19,379,1753,6
-401,-12,402,1753,6
-390,-40,420,1753,6
-381,-63,434,1753,6
-371,-84,446,1753,6
-360,-106,456,1753,6
-348,-128,467,1753,6
-337,-147,475,1753,6
-324,-163,478,1753,6
-311,-172,475,1753,6
-299,-181,472,1753,6
-286,-195,473,1753,6
-272,-209,474,1753,6
-258,-222,473,1753,6
-242,-236,471,1753,6
-223,-252,468,1753,6
-204,-270,466,1753,6
-182,-292,467,1753,6
-158,-319,470,1753,6
-134,-346,474,1753,6
-110,-373,477,1753,6
-82,-401,478,1753,6
-50,-432,477,1753,6
-16,-463,475,1753,6
13,-489,471,1753,6
38,-510,468,1753,6
61,-528,463,1753,6
86,-546,456,1753,6
109,-562,450,1753,6
129,-575,442,1753,6
144,-581,434,1753,6
154,-581,424,1753,6
164,-580,413,1753,6
179,-581,400,1753,6
191,-579,385,1753,6
203,-573,367,1753,6
217,-565,345,1753,6
230,-552,318,1753,6
246,-535,285,1753,6
267,-519,248,1753,6
290,-503,210,1753,6
310,-486,172,1753,6
330,-467,133,1753,6
353,-445,88,1753,6
378,-424,41,1753,6
399,-402,-3,1753,6
414,-380,-40,1753,6
427,-360,-73,1753,6
438,-338,-106,1753,6
449,-318,-137,1753,6
459,-301,-165,1753,6
464,-285,-187,1753,6
461,-269,-200,1753,6
456,-252,-212,1753,6
453,-236,-225,1753,6
452,-220,-240,1753,6
448,-205,-252,1753,6
443,-188,-264,1753,6
437,-169,-276,1753,6
429,-149,-289,1753,6
420,-124,-305,1753,6
415,-100,-325,1753,6
411,-77,-344,1753,6
405,-55,-361,1753,6
398,-30,-379,1753,6
389,1,-401,1753,6
379,32,-423,1753,6
367,58,-437,1753,6
357,79,-447,1753,6
347,97,-456,1753,6
335,117,-464,1753,6
324,136,-472,1753,6
311,153,-477,1753,6
298,166,-477,1753,6
285,174,-472,1753,6
272,183,-468,1753,6
259,196,-468,1753,6
244,211,-469,1753,6
228,224,-467,1753,6
211,239,-465,1753,6
192,257,-463,1753,6
170,277,-462,1753,6
146,303,-463,1753,6
120,332,-466,1753,6
94,360,-469,1753,6
69,386,-471,1753,6
41,414,-471,1753,6
8,445,-470,1753,6
-23,473,-466,1753,6
-51,495,-461,1753,6
-73,513,-458,1753,6
-93,528,-452,1753,6
-114,542,-445,1753,6
-133,554,-439,1753,6
-150,564,-431,1753,6
-162,567,-422,1753,6
-170,564,-412,1753,6
-181,562,-399,1753,6
-194,560,-384,1753,6
-206,555,-366,1753,6
-219,546,-345,1753,6
-233,534,-319,1753,6
-247,519,-290,1753,6
-265,502,-254,1753,6
-288,486,-215,1753,6
-311,468,-175,1753,6
-331,451,-137,1753,6
-351,431,-97,1753,6
-374,411,-53,1753,6
-398,391,-9,1753,6
-416,370,31,1753,6
-428,349,64,1753,6
-439,331,93,1753,6
-448,312,122,1753,6
-458,296,148,1753,6
-466,280,171,1753,6
-468,265,189,1753,6
-463,250,200,1753,6
-458,233,211,1753,6
-456,218,225,1753,6
-455,202,239,1753,6
-451,187,251,1753,6
-446,170,264,1753,6
-441,150,278,1753,6
-433,127,294,1753,6
-428,102,313,1753,6
-423,77,335,1753,6
-419,52,355,1753,6
-414,29,373,1753,6
-406,3,393,1753,6
-398,-28,415,1753,6
-388,-56,434,1753,6
-377,-80,446,1753,6
-367,-99,456,1753,6
-356,-116,463,1753,6
-346,-135,471,1753,6
-335,-152,478,1753,6
-322,-168,481,1753,6
-309,-180,480,1753,6
-295,-189,476,1753,6
-281,-200,473,1753,6
-266,-217,475,1753,6
-250,-233,475,1753,6
-233,-249,474,1753,6
-214,-268,475,1753,6
-193,-289,475,1753,6
-169,-314,476,1753,6
-142,-344,480,1753,6
-114,-375,483,1753,6
-86,-405,485,1753,6
-59,-432,486,1753,6
-29,-461,485,1753,6
4,-491,483,1753,6
34,-516,478,1753,6
59,-536,473,1753,6
80,-552,468,1753,6
99,-564,461,1753,6
119,-576,454,1753,6
137,-586,446,1753,6
152,-591,436,1753,6
164,-592,425,1753,6
172,-587,412,1753,6
185,-583,395,1753,6
200,-578,375,1753,6
213,-569,353,1753,6
227,-557,327,1753,6
243,-544,298,1753,6
260,-526,262,1753,6
282,-509,222,1753,6
307,-490,180,1753,6
330,-472,137,1753,6
350,-453,98,1753,6
370,-432,57,1753,6
392,-411,13,1753,6
414,-391,-29,1753,6
428,-369,-65,1753,6
438,-349,-96,1753,6
446,-330,-122,1753,6
452,-312,-147,1753,6
459,-296,-169,1753,6
464,-282,-190,1753,6
463,-266,-204,1753,6
456,-250,-213,1753,6
449,-233,-223,1753,6
445,-215,-238,1753,6
441,-197,-252,1753,6
436,-180,-265,1753,6
431,-163,-278,1753,6
424,-141,-292,1753,6
417,-117,-309,1753,6
411,-90,-330,1753,6
405,-63,-353,1753,6
399,-38,-372,1753,6
393,-14,-389,1753,6
384,12,-407,1753,6
374,41,-427,1753,6
363,67,-442,1753,6
351,88,-451,1753,6
341,104,-457,1753,6
330,119,-461,1753,6
318,135,-466,1753,6
307,150,-470,1753,6
295,164,-472,1753,6
281,175,-470,1753,6
267,184,-465,1753,6
252,196,-462,1753,6
236,213,-463,1753,6
219,231,-463,1753,6
201,248,-463,1753,6
180,270,-464,1753,6
158,293,-466,1753,6
132,320,-468,1753,6
104,351,-470,1753,6
74,383,-473,1753,6
46,412,-475,1753,6
20,438,-474,1753,6
-10,464,-471,1753,6
-41,491,-468,1753,6
-67,512,-462,1753,6
-89,528,-457,1753,6
-106,540,-452,1753,6
-123,550,-445,1753,6
-140,559,-437,1753,6
-156,567,-429,1753,6
-170,570,-418,1753,6
-180,567,-406,1753,6
-188,561,-391,1753,6
-201,554,-371,1753,6
-218,546,-346,1753,6
-233,535,-320,1753,6
-248,522,-292,1753,6
-265,508,-260,1753,6
-285,490,-222,1753,6
-309,471,-179,1753,6
-335,452,-134,1753,6
-358,434,-92,1753,6
-377,414,-53,1753,6
-396,393,-12,1753,6
-417,372,30,1753,6
-435,352,68,1753,6
-447,331,101,1753,6
-454,313,126,1753,6
-459,295,149,1753,6
-463,278,171,1753,6
-468,264,190,1753,6
-471,249,208,1753,6
-468,234,221,1753,6
-460,218,229,1753,6
-452,199,240,1753,6
-448,180,255,1753,6
-445,162,271,1753,6
-440,143,284,1753,6
-435,123,300,1753,6
-429,100,317,1753,6
-421,73,335,1753,6
-413,44,358,1753,6
-407,15,381,1753,6
-401,-10,400,1753,6
-393,-33,415,1753,6
-383,-59,432,1753,6
-372,-87,449,1753,6
-360,-110,460,1753,6
-347,-128,466,1753,6
-337,-142,470,1753,6
-325,-156,472,1753,6
-313,-170,475,1753,6
-301,-185,478,1753,6
-288,-198,478,1753,6
-273,-209,474,1753,6
-258,-219,468,1753,6
-241,-232,466,1753,6
-222,-252,467,1753,6
-203,-272,468,1753,6
-184,-292,469,1753,6
-162,-316,472,1753,6
-137,-342,473,1753,6
-108,-371,474,1753,6
-76,-404,475,1753,6
-46,-436,476,1753,6
-19,-462,476,1753,6
8,-485,472,1753,6
37,-510,468,1753,6
66,-533,462,1753,6
90,-550,455,1753,6
109,-562,450,1753,6
124,-570,443,1753,6
139,-577,435,1753,6
154,-582,425,1753,6
169,-586,414,1753,6
181,-586,402,1753,6
190,-580,386,1753,6
200,-570,367,1753,6
215,-561,343,1753,6
232,-550,315,1753,6
247,-536,285,1753,6
265,-521,253,1753,6
285,-505,217,1753,6
306,-485,174,1753,6
332,-464,128,1753,6
358,-445,82,1753,6
378,-425,42,1753,6
394,-404,4,1753,6
411,-381,-36,1753,6
429,-359,-76,1753,6
443,-339,-111,1753,6
451,-319,-139,1753,6
455,-302,-160,1753,6
457,-285,-179,1753,6
459,-269,-198,1753,6
461,-255,-215,1753,6
461,-240,-229,1753,6
456,-224,-240,1753,6
446,-206,-248,1753,6
438,-186,-260,1753,6
433,-166,-276,1753,6
429,-147,-291,1753,6
423,-127,-305,1753,6
418,-107,-321,1753,6
413,-83,-340,1753,6
403,-53,-361,1753,6
395,-22,-384,1753,6
387,7,-405,1753,6
379,30,-421,1753,6
369,51,-432,1753,6
358,77,-447,1753,6
347,102,-461,1753,6
334,122,-469,1753,6
321,137,-471,1753,6
309,150,-472,1753,6
297,162,-472,1753,6
285,174,-473,1753,6
273,188,-474,1753,6
259,200,-473,1753,6
243,212,-468,1753,6
226,223,-463,1753,6
208,239,-461,1753,6
188,260,-463,1753,6
167,281,-463,1753,6
146,304,-465,1753,6
123,330,-468,1753,6
96,357,-469,1753,6
64,389,-469,1753,6
31,421,-469,1753,6
2,450,-468,1753,6
-23,472,-466,1753,6
-48,492,-461,1753,6
-76,515,-456,1753,6
-102,534,-450,1753,6
-122,547,-443,1753,6
-137,555,-436,1753,6
-149,561,-429,1753,6
-162,564,-420,1753,6
-174,566,-410,1753,6
-187,568,-399,1753,6
-198,565,-385,1753,6
-208,556,-366,1753,6
-219,544,-343,1753,6
-235,532,-315,1753,6
-252,518,-284,1753,6
-267,503,-253,1753,6
-287,488,-219,1753,6
-308,470,-179,1753,6
-331,450,-135,1753,6
-357,430,-89,1753,6
-381,410,-45,1753,6
-399,390,-7,1753,6
-412,369,27,1753,6
-426,348,64,1753,6
-443,329,100,1753,6
-454,311,129,1753,6
-459,293,153,1753,6
-461,277,171,1753,6
-461,261,186,1753,6
-462,247,202,1753,6
-464,234,216,1753,6
-462,219,230,1753,6
-456,203,240,1753,6
-447,184,250,1753,6
-441,165,264,1753,6
-438,145,281,1753,6
-434,124,297,1753,6
-429,104,314,1753,6
-425,82,332,1753,6
-418,55,352,1753,6
-411,24,375,1753,6
-403,-6,399,1753,6
-396,-33,418,1753,6
-387,-54,431,1753,6
-379,-79,448,1753,6
-368,-103,462,1753,6
-356,-124,471,1753,6
-345,-139,474,1753,6
-333,-150,474,1753,6
-320,-165,477,1753,6
-309,-181,481,1753,6
-296,-194,482,1753,6
-282,-206,481,1753,6
-266,-219,478,1753,6
-249,-232,474,1753,6
-229,-250,473,1753,6
-210,-272,475,1753,6
-189,-294,477,1753,6
-167,-318,479,1753,6
-144,-344,482,1753,6
-116,-373,484,1753,6
-84,-407,486,1753,6
-52,-438,485,1753,6
-23,-466,484,1753,6
4,-491,482,1753,6
32,-513,477,1753,6
60,-536,472,1753,6
86,-556,467,1753,6
107,-570,460,1753,6
121,-577,453,1753,6
134,-581,444,1753,6
150,-586,433,1753,6
165,-590,423,1753,6
176,-591,412,1753,6
188,-587,397,1753,6
199,-580,378,1753,6
212,-568,353,1753,6
228,-555,324,1753,6
246,-542,292,1753,6
264,-527,259,1753,6
282,-511,225,1753,6
303,-492,185,1753,6
328,-473,140,1753,6
354,-453,94,1753,6
374,-431,51,1753,6
392,-410,13,1753,6
409,-389,-25,1753,6
424,-367,-63,1753,6
440,-348,-98,1753,6
451,-329,-129,1753,6
456,-311,-152,1753,6
455,-293,-168,1753,6
455,-276,-185,1753,6
457,-261,-203,1753,6
457,-248,-217,1753,6
454,-233,-229,1753,6
448,-216,-240,1753,6
440,-197,-251,1753,6
432,-176,-264,1753,6
428,-156,-280,1753,6
423,-135,-297,1753,6
419,-114,-314,1753,6
413,-93,-330,1753,6
406,-66,-350,1753,6
399,-35,-374,1753,6
390,-6,-395,1753,6
382,19,-412,1753,6
373,41,-425,1753,6
363,64,-438,1753,6
352,87,-451,1753,6
340,109,-462,1753,6
328,127,-468,1753,6
316,139,-468,1753,6
304,148,-466,1753,6
293,161,-467,1753,6
280,176,-469,1753,6
267,189,-469,1753,6
252,202,-467,1753,6
235,215,-465,1753,6
218,230,-462,1753,6
198,249,-462,1753,6
176,273,-464,1753,6
154,299,-467,1753,6
131,324,-470,1753,6
106,351,-472,1753,6
76,382,-474,1753,6
43,415,-474,1753,6
12,444,-472,1753,6
-15,469,-471,1753,6
-40,490,-468,1753,6
-65,510,-462,1753,6
-91,530,-457,1753,6
-113,546,-450,1753,6
-131,556,-443,1753,6
-142,561,-436,1753,6
-154,562,-427,1753,6
-169,566,-415,1753,6
-183,567,-403,1753,6
-194,565,-389,1753,6
-206,560,-371,1753,6
-219,549,-348,1753,6
-233,535,-320,1753,6
-250,520,-288,1753,6
-270,506,-254,1753,6
-290,491,-218,1753,6
-310,474,-181,1753,6
-332,454,-138,1753,6
-359,433,-91,1753,6
-383,413,-46,1753,6
-401,392,-6,1753,6
-417,371,30,1753,6
-430,350,65,1753,6
-444,329,100,1753,6
-458,311,132,1753,6
-466,294,159,1753,6
-467,277,176,1753,6
-464,260,190,1753,6
-463,244,205,1753,6
-464,229,221,1753,6
-462,214,235,1753,6
-458,199,246,1753,6
-452,181,258,1753,6
-445,162,270,1753,6
-437,140,285,1753,6
-432,116,304,1753,6
-428,93,322,1753,6
-423,72,339,1753,6
-417,49,357,1753,6
-409,19,379,1753,6
-401,-12,402,1753,6
-390,-40,420,1753,6
-381,-63,434,1753,6
-371,-84,446,1753,6
-360,-106,456,1753,6
-348,-128,467,1753,6
-337,-147,475,1753,6
-324,-163,478,1753,6
-311,-172,475,1753,6
-299,-181,472,1753,6
-286,-195,473,1753,6
-272,-209,474,1753,6
-258,-222,473,1753,6
-242,-236,471,1753,6
-223,-252,468,1753,6
-204,-270,466,1753,6
